Subject,Run,task,Movement_RelativeRMS_mean,Release,Acquisition,Gender,Age,Age__22-25,Age__26-30,Age__31-35,Age__36+,Gender__F,Gender__M,Acquisition__Q01,Acquisition__Q02,Acquisition__Q03,Acquisition__Q04,Acquisition__Q05,Acquisition__Q06,Acquisition__Q07,Acquisition__Q08,Acquisition__Q09,Acquisition__Q10,Acquisition__Q11,Acquisition__Q12,Acquisition__Q13,Release__MEG2,Release__Q1,Release__Q2,Release__Q3,Release__S1200,Release__S500,Release__S900
321323,tfMRI_LANGUAGE_RL,3,0.094485,S900,Q11,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
321323,tfMRI_LANGUAGE_LR,3,0.114208,S900,Q11,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
321323,tfMRI_RELATIONAL_RL,5,0.0753675,S900,Q11,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
321323,tfMRI_RELATIONAL_LR,5,0.0897044,S900,Q11,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
321323,tfMRI_SOCIAL_RL,6,0.089548,S900,Q11,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
321323,tfMRI_SOCIAL_LR,6,0.114508,S900,Q11,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
322224,rfMRI_REST1_LR,0,0.0516274,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,rfMRI_REST1_RL,0,0.0789374,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,rfMRI_REST2_LR,0,0.0722749,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,rfMRI_REST2_RL,0,0.0705694,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_MOTOR_RL,4,0.0546282,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_MOTOR_LR,4,0.0626532,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_WM_RL,7,0.06603,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_WM_LR,7,0.0746871,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_EMOTION_RL,1,0.0481936,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_EMOTION_LR,1,0.0427319,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_GAMBLING_RL,2,0.0625419,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_GAMBLING_LR,2,0.0466793,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_LANGUAGE_RL,3,0.0645661,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_LANGUAGE_LR,3,0.0504943,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_RELATIONAL_RL,5,0.0710668,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_RELATIONAL_LR,5,0.0518492,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_SOCIAL_RL,6,0.0541919,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
322224,tfMRI_SOCIAL_LR,6,0.0489429,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
325129,rfMRI_REST1_LR,0,0.0656892,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,rfMRI_REST1_RL,0,0.0513848,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,rfMRI_REST2_LR,0,0.0658804,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,rfMRI_REST2_RL,0,0.074653,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_MOTOR_RL,4,0.0904229,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_MOTOR_LR,4,0.091677,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_WM_RL,7,0.0802103,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_WM_LR,7,0.0671878,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_EMOTION_RL,1,0.0768103,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_EMOTION_LR,1,0.0591657,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_GAMBLING_RL,2,0.087752,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_GAMBLING_LR,2,0.0521575,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_LANGUAGE_RL,3,0.0719277,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_LANGUAGE_LR,3,0.078855,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_RELATIONAL_RL,5,0.106451,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_RELATIONAL_LR,5,0.103143,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_SOCIAL_RL,6,0.0834203,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
325129,tfMRI_SOCIAL_LR,6,0.101616,S1200,Q13,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
329440,rfMRI_REST1_LR,0,0.0867293,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,rfMRI_REST1_RL,0,0.0788632,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,rfMRI_REST2_LR,0,0.0805084,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,rfMRI_REST2_RL,0,0.0777505,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_MOTOR_RL,4,0.125262,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_MOTOR_LR,4,0.126837,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_WM_RL,7,0.117132,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_WM_LR,7,0.0883197,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_EMOTION_RL,1,0.0710204,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_EMOTION_LR,1,0.0716612,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_GAMBLING_RL,2,0.122096,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_GAMBLING_LR,2,0.112771,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_LANGUAGE_RL,3,0.0978329,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_LANGUAGE_LR,3,0.0991118,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_RELATIONAL_RL,5,0.0786183,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_RELATIONAL_LR,5,0.0808594,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_SOCIAL_RL,6,0.0857951,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329440,tfMRI_SOCIAL_LR,6,0.0979684,Q1,Q01,M,26-30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329844,rfMRI_REST1_LR,0,0.0923735,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,rfMRI_REST1_RL,0,0.0706439,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,rfMRI_REST2_LR,0,0.0691369,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,rfMRI_REST2_RL,0,0.078916,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_MOTOR_RL,4,0.0707322,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_MOTOR_LR,4,0.07544,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_WM_RL,7,0.0764618,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_WM_LR,7,0.0728451,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_EMOTION_RL,1,0.0848974,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_EMOTION_LR,1,0.0738165,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_GAMBLING_RL,2,0.0741372,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_GAMBLING_LR,2,0.0908757,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_LANGUAGE_RL,3,0.0701229,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_LANGUAGE_LR,3,0.0897237,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_RELATIONAL_RL,5,0.0775027,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_RELATIONAL_LR,5,0.109503,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_SOCIAL_RL,6,0.0789452,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
329844,tfMRI_SOCIAL_LR,6,0.0855435,S1200,Q07,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
330324,rfMRI_REST1_LR,0,0.0792066,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,rfMRI_REST1_RL,0,0.0678839,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,rfMRI_REST2_LR,0,0.0996887,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,rfMRI_REST2_RL,0,0.105896,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_MOTOR_RL,4,0.069568,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_MOTOR_LR,4,0.0987802,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_WM_RL,7,0.0777352,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_WM_LR,7,0.0830393,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_EMOTION_RL,1,0.0851848,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_EMOTION_LR,1,0.0833567,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_GAMBLING_RL,2,0.0776021,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_GAMBLING_LR,2,0.115904,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_LANGUAGE_RL,3,0.0922081,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_LANGUAGE_LR,3,0.117707,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_RELATIONAL_RL,5,0.0718412,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_RELATIONAL_LR,5,0.105012,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_SOCIAL_RL,6,0.0928465,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330324,tfMRI_SOCIAL_LR,6,0.0899267,S900,Q09,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
333330,rfMRI_REST1_LR,0,0.063288,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,rfMRI_REST1_RL,0,0.0640774,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,rfMRI_REST2_LR,0,0.0662875,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,rfMRI_REST2_RL,0,0.0628063,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_MOTOR_RL,4,0.0696669,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_MOTOR_LR,4,0.0654742,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_WM_RL,7,0.058023,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_WM_LR,7,0.0602728,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_EMOTION_RL,1,0.0587349,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_EMOTION_LR,1,0.0608163,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_GAMBLING_RL,2,0.0628952,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_GAMBLING_LR,2,0.058262,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_LANGUAGE_RL,3,0.0594571,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_LANGUAGE_LR,3,0.0764909,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_RELATIONAL_RL,5,0.071983,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_RELATIONAL_LR,5,0.0864616,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_SOCIAL_RL,6,0.0567783,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333330,tfMRI_SOCIAL_LR,6,0.0671454,S900,Q10,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
334635,rfMRI_REST1_LR,0,0.110078,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,rfMRI_REST1_RL,0,0.104271,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,rfMRI_REST2_LR,0,0.108528,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,rfMRI_REST2_RL,0,0.137039,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_MOTOR_RL,4,0.117007,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_MOTOR_LR,4,0.115317,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_WM_RL,7,0.0939504,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_WM_LR,7,0.0890636,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_EMOTION_RL,1,0.103087,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_EMOTION_LR,1,0.0914844,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_GAMBLING_RL,2,0.0962217,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_GAMBLING_LR,2,0.0838632,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_LANGUAGE_RL,3,0.101517,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_LANGUAGE_LR,3,0.10795,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_RELATIONAL_RL,5,0.0944506,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_RELATIONAL_LR,5,0.103847,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_SOCIAL_RL,6,0.0885955,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334635,tfMRI_SOCIAL_LR,6,0.102723,S500,Q05,F,22-25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
336841,rfMRI_REST1_LR,0,0.0582445,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,rfMRI_REST1_RL,0,0.0563254,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,rfMRI_REST2_LR,0,0.0714988,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,rfMRI_REST2_RL,0,0.065433,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_MOTOR_RL,4,0.0588319,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_MOTOR_LR,4,0.0604408,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_WM_RL,7,0.063285,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_WM_LR,7,0.0616398,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_EMOTION_RL,1,0.0761025,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_EMOTION_LR,1,0.0722275,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_GAMBLING_RL,2,0.0523808,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_GAMBLING_LR,2,0.052423,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_LANGUAGE_RL,3,0.082259,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_LANGUAGE_LR,3,0.0771254,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_RELATIONAL_RL,5,0.0685515,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_RELATIONAL_LR,5,0.0730006,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_SOCIAL_RL,6,0.078088,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
336841,tfMRI_SOCIAL_LR,6,0.0705432,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
339847,rfMRI_REST1_LR,0,0.100156,S500,Q04,F,26-30,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
